interval_begin,interval_end,edge_id,edge_speed,edge_density,edge_laneDensity,edge_left,edge_occupancy,edge_traveltime,edge_waitingTime,edge_entered
21600.0,22200.0,16446,20.39,3.83,3.83,45,2.04,6.48,0.0,45
21600.0,22200.0,16447,24.92,3.49,3.49,50,1.84,4.96,0.0,49
21600.0,22200.0,16448,24.93,3.52,3.52,49,1.84,4.26,0.0,51
21600.0,22200.0,16449,24.93,3.5,3.5,49,1.81,3.28,0.0,49
21600.0,22200.0,1645,16.3,2.12,1.06,20,0.7,9.39,0.0,19
21600.0,22200.0,16450,19.16,7.27,3.63,69,1.62,1.34,0.0,69
21600.0,22200.0,16451,20.08,7.81,3.9,69,1.55,0.74,0.0,69
21600.0,22200.0,16452,21.04,5.7,2.85,69,1.49,8.3,0.0,69
21600.0,22200.0,16453,21.13,6.68,3.34,69,1.47,1.12,0.0,69
21600.0,22200.0,16454,20.47,6.04,3.02,69,1.52,3.47,0.0,69
21600.0,22200.0,16455,16.23,8.57,4.28,68,1.9,1.41,0.0,69
21600.0,22200.0,16456,19.89,5.75,2.88,65,1.54,5.97,0.0,66
21600.0,22200.0,16457,20.95,5.25,2.62,62,1.4,16.65,0.0,65
21600.0,22200.0,16458,20.89,5.26,2.63,62,1.39,4.29,0.0,63
21600.0,22200.0,16459,21.03,5.48,2.74,61,1.36,2.02,0.0,62
21600.0,22200.0,1646,2.35,42.76,42.76,31,16.52,3.54,78.0,31
21600.0,22200.0,16460,21.79,2.94,1.47,35,0.79,2.48,0.0,35
21600.0,22200.0,16461,24.55,0.73,0.73,10,0.4,2.3,0.0,8
21600.0,22200.0,16462,20.43,3.68,3.68,42,1.97,6.44,0.0,45
21600.0,22200.0,16463,20.35,3.35,3.35,39,1.82,8.25,0.0,42
21600.0,22200.0,16464,17.71,2.7,2.7,26,1.31,6.4,0.0,28
21600.0,22200.0,16465,17.89,2.55,2.55,27,1.27,22.02,0.0,27
21600.0,22200.0,16466,16.85,2.86,2.86,27,1.41,14.96,0.0,30
21600.0,22200.0,16467,16.57,1.97,1.97,19,0.96,8.94,0.0,17
21600.0,22200.0,16468,14.88,2.08,2.08,15,0.84,1.29,0.0,14
21600.0,22200.0,16469,17.24,1.37,1.37,14,0.69,20.37,0.0,15
21600.0,22200.0,1647,13.49,10.89,10.89,69,4.49,1.4,0.0,68
21600.0,22200.0,16470,18.05,1.04,1.04,11,0.52,10.25,0.0,11
21600.0,22200.0,16471,18.1,1.02,1.02,10,0.48,2.79,0.0,10
21600.0,22200.0,16472,17.78,1.12,1.12,11,0.57,19.01,0.0,12
21600.0,22200.0,16473,13.76,1.7,1.7,12,0.83,2.62,0.0,12
21600.0,22200.0,16474,15.56,1.42,1.42,12,0.82,18.26,0.0,12
21600.0,22200.0,16476,17.65,131.17,131.17,49,2.53,0.01,0.0,49
21600.0,22200.0,16477,5.62,16.17,8.08,49,3.86,9.93,207.0,50
21600.0,22200.0,16478,14.92,5.41,2.7,47,1.31,10.97,0.0,46
21600.0,22200.0,16479,15.27,4.89,2.45,43,1.17,7.69,0.0,43
21600.0,22200.0,1648,3.96,32.28,32.28,70,16.67,18.93,613.0,73
21600.0,22200.0,16480,12.31,8.11,4.05,47,1.7,1.5,5.0,46
21600.0,22200.0,16481,21.89,3.12,1.56,39,1.0,6.25,0.0,39
21600.0,22200.0,16482,14.31,0.49,0.49,4,0.23,6.18,0.0,4
21600.0,22200.0,16483,15.82,4.38,4.38,40,2.1,8.75,0.0,41
21600.0,22200.0,16484,5.37,32.71,32.71,47,8.27,0.73,4.0,46
21600.0,22200.0,16485,14.38,1.46,0.73,12,0.35,7.01,0.0,12
21600.0,22200.0,16486,9.03,3.95,1.97,20,1.0,12.77,64.24,21
21600.0,22200.0,16487,16.93,3.26,1.63,31,0.78,4.38,0.0,31
21600.0,22200.0,16488,16.44,2.86,1.43,27,0.74,7.53,0.0,27
21600.0,22200.0,16489,20.46,3.0,1.5,36,1.04,13.89,0.0,35
21600.0,22200.0,1649,20.39,0.7,0.35,8,0.26,5.31,0.0,8
21600.0,22200.0,16490,14.61,0.35,0.35,3,0.17,9.87,0.0,3
21600.0,22200.0,16491,7.8,15.64,7.82,70,4.4,23.6,546.0,72
21600.0,22200.0,16492,16.75,2.69,1.34,26,0.71,9.1,0.0,27
21600.0,22200.0,16493,12.46,0.85,0.85,6,0.39,7.41,0.0,6
21600.0,22200.0,16494,4.61,133.33,133.33,27,6.1,0.05,2.0,27
21600.0,22200.0,16495,16.92,3.12,1.56,28,0.77,3.4,0.0,29
21600.0,22200.0,16496,9.18,3.62,1.81,19,0.95,12.87,60.0,19
21600.0,22200.0,16497,6.44,4.71,2.36,17,1.4,13.75,111.0,17
21600.0,22200.0,16498,16.95,3.2,1.6,30,0.8,3.73,0.0,30
21600.0,22200.0,165,26.24,1.23,0.61,18,0.3,11.59,0.0,19
21600.0,22200.0,1650,3.68,25.12,12.56,45,6.83,7.98,217.0,46
21600.0,22200.0,16500,9.04,2.87,1.43,14,0.76,5.3,7.0,13
21600.0,22200.0,16501,14.38,1.57,0.79,12,0.43,3.25,0.0,12
21600.0,22200.0,16502,12.06,1.74,0.87,12,0.49,10.13,17.0,12
21600.0,22200.0,16503,8.5,2.9,2.9,15,1.7,13.02,34.0,14
21600.0,22200.0,16504,6.46,9.36,4.68,31,2.45,19.16,328.0,35
21600.0,22200.0,16505,10.17,4.41,4.41,26,2.38,14.92,111.0,26
21600.0,22200.0,16506,14.64,1.46,0.73,12,0.42,6.27,0.0,12
21600.0,22200.0,16507,13.3,0.89,0.89,7,0.44,20.35,5.0,7
21600.0,22200.0,16508,13.64,1.92,0.96,13,0.54,10.87,0.0,16
21600.0,22200.0,16509,8.25,7.83,3.92,36,1.89,13.85,191.0,36
21600.0,22200.0,1651,9.66,14.91,7.46,21,1.1,0.12,2.0,19
21600.0,22200.0,16510,14.12,0.87,0.87,7,0.41,7.3,0.0,7
21600.0,22200.0,16511,16.21,4.06,4.06,38,1.95,7.72,0.0,37
21600.0,22200.0,16512,12.01,0.28,0.14,2,0.07,17.28,2.0,0
21600.0,22200.0,16513,14.07,1.84,1.84,15,1.01,8.74,5.0,12
21600.0,22200.0,16514,13.61,3.97,1.98,30,0.92,5.54,0.0,31
21600.0,22200.0,16515,0.69,76.68,76.68,17,39.9,16.23,302.0,18
21600.0,22200.0,16516,14.32,9.35,4.68,74,2.54,5.8,0.0,78
21600.0,22200.0,16517,0.74,44.04,44.04,13,26.73,135.65,2282.0,23
21600.0,22200.0,16518,5.33,15.02,7.51,45,4.16,16.11,369.0,45
21600.0,22200.0,16519,17.44,2.13,1.07,21,0.52,4.69,0.0,21
21600.0,22200.0,1652,13.87,4.16,2.08,20,0.69,0.53,0.0,19
21600.0,22200.0,16520,15.65,3.68,1.84,29,0.83,1.82,0.0,29
21600.0,22200.0,16521,18.07,6.72,6.72,70,3.47,12.92,0.0,73
21600.0,22200.0,16522,17.7,4.68,2.34,46,1.3,4.14,0.0,45
21600.0,22200.0,16523,15.97,2.44,2.44,23,1.59,22.22,0.0,22
21600.0,22200.0,16524,7.58,1.19,1.19,5,0.54,8.1,0.0,6
21600.0,22200.0,16525,14.01,3.49,1.75,28,0.89,7.38,0.0,28
21600.0,22200.0,16526,15.17,1.88,0.94,16,0.51,5.49,0.0,16
21600.0,22200.0,16527,18.13,2.04,1.02,21,0.5,4.98,0.0,21
21600.0,22200.0,16528,13.72,2.05,1.02,16,0.58,8.0,0.0,16
21600.0,22200.0,16529,4.13,4.7,2.35,11,1.27,21.34,145.0,10
21600.0,22200.0,1653,6.09,266.67,133.33,44,3.31,0.02,12.0,43
21600.0,22200.0,16530,2.7,24.02,12.01,30,5.99,32.83,873.0,40
21600.0,22200.0,16531,17.55,2.31,1.16,23,0.56,5.04,0.0,23
21600.0,22200.0,16532,7.69,10.81,5.4,42,2.7,6.57,115.0,46
21600.0,22200.0,16533,6.17,13.32,6.66,46,4.19,14.19,229.0,47
21600.0,22200.0,16534,14.12,2.36,1.18,19,0.7,7.95,0.0,18
21600.0,22200.0,16535,16.13,1.1,0.55,10,0.31,5.23,0.0,9
21600.0,22200.0,16536,16.62,4.26,2.13,40,1.05,5.06,0.0,40
21600.0,22200.0,16537,11.5,16.6,16.6,13,0.94,0.05,0.0,13
21600.0,22200.0,16538,18.02,0.8,0.4,8,0.24,4.74,0.0,8
21600.0,22200.0,16539,16.52,4.31,2.15,40,1.06,5.16,0.0,40
21600.0,22200.0,1654,11.33,5.02,2.51,7,0.26,0.12,0.0,7
21600.0,22200.0,16540,14.38,1.22,0.61,10,0.35,8.57,0.0,10
21600.0,22200.0,16541,14.98,1.53,1.53,13,0.72,5.88,0.0,13
21600.0,22200.0,16542,5.75,6.15,3.08,20,1.98,15.35,12.0,20
21600.0,22200.0,16543,15.99,0.55,0.28,5,0.19,7.75,0.0,5
21600.0,22200.0,16544,17.8,0.8,0.4,8,0.24,4.9,0.0,8
21600.0,22200.0,16545,16.6,4.31,2.16,40,1.07,5.14,0.0,41
21600.0,22200.0,16546,11.9,2.71,2.71,16,1.49,2.93,3.0,17
21600.0,22200.0,16547,14.17,0.62,0.31,5,0.22,8.81,0.0,5
21600.0,22200.0,16548,18.31,4.38,2.19,46,1.34,13.63,0.0,47
21600.0,22200.0,16549,14.08,1.83,1.83,14,1.06,5.43,0.0,14
21600.0,22200.0,1655,3.08,1.75,0.87,2,0.35,3.14,3.0,2
21600.0,22200.0,16550,17.66,5.54,2.77,47,1.43,1.4,0.0,47
21600.0,22200.0,16551,15.24,5.0,2.5,42,1.2,4.52,0.0,42
21600.0,22200.0,16552,11.63,2.89,1.44,19,0.75,7.61,0.0,19
21600.0,22200.0,16553,7.45,1.64,0.82,7,0.47,17.51,50.0,6
21600.0,22200.0,16554,13.35,127.12,63.56,37,1.23,0.01,0.0,36
21600.0,22200.0,16555,17.08,0.7,0.23,7,0.11,11.43,0.0,7
21600.0,22200.0,16556,17.46,2.25,1.13,21,0.56,4.5,0.0,23
21600.0,22200.0,16557,5.22,4.77,2.38,13,1.24,15.92,122.0,14
21600.0,22200.0,16558,17.98,4.53,2.27,46,1.28,5.31,0.0,46
21600.0,22200.0,16559,18.88,1.32,0.66,14,0.36,4.41,0.0,14
21600.0,22200.0,1656,3.73,12.94,6.47,25,3.94,13.68,207.0,25
21600.0,22200.0,16560,16.41,2.05,1.03,19,0.54,5.26,0.0,19
21600.0,22200.0,16561,9.35,1.86,0.93,10,0.51,14.1,44.0,10
21600.0,22200.0,16562,14.9,2.4,1.2,20,0.6,5.81,0.0,20
21600.0,22200.0,16563,1.46,22.8,11.4,14,6.69,29.74,430.0,19
21600.0,22200.0,16565,15.47,0.9,0.45,8,0.28,8.92,0.0,8
21600.0,22200.0,16566,18.09,4.63,2.31,47,1.28,4.84,0.0,47
21600.0,22200.0,16567,8.14,2.77,2.77,12,1.15,3.44,0.0,10
21600.0,22200.0,16568,9.97,10.99,5.49,63,2.81,14.62,267.0,63
21600.0,22200.0,16569,16.0,1.59,1.59,15,0.89,19.77,0.0,15
21600.0,22200.0,1657,4.29,244.45,122.22,21,2.38,0.05,6.0,22
21600.0,22200.0,16570,12.95,1.45,0.73,10,0.49,3.31,0.0,9
21600.0,22200.0,16571,13.56,1.04,0.52,7,0.39,10.09,0.0,8
21600.0,22200.0,16572,8.44,1.7,0.85,7,0.59,3.2,0.0,5
21600.0,22200.0,16573,14.36,2.0,2.0,14,1.17,4.89,0.0,15
21600.0,22200.0,16574,15.87,0.82,0.41,7,0.26,3.81,0.0,7
21600.0,22200.0,16575,8.0,7.63,2.54,33,1.36,7.42,108.0,33
21600.0,22200.0,16576,14.57,1.87,1.87,14,1.07,2.58,0.0,13
21600.0,22200.0,16577,1.46,31.21,15.61,19,7.92,29.22,592.0,28
21600.0,22200.0,16578,15.81,4.26,1.42,33,0.74,1.82,0.0,33
21600.0,22200.0,16579,16.52,2.46,1.23,23,0.7,5.83,0.0,23
21600.0,22200.0,1658,11.08,3.35,1.68,21,0.81,6.04,54.0,20
21600.0,22200.0,16580,17.57,3.05,1.02,28,0.54,2.35,0.0,27
21600.0,22200.0,16581,13.22,1.83,1.83,13,1.16,4.46,0.0,13
21600.0,22200.0,16582,14.4,1.46,1.46,12,0.95,9.75,0.0,12
21600.0,22200.0,16583,14.02,6.22,3.11,48,1.94,4.31,22.0,47
21600.0,22200.0,16584,14.58,2.87,1.43,23,0.83,4.56,0.0,23
21600.0,22200.0,16585,14.9,1.43,1.43,12,0.91,6.26,0.0,10
21600.0,22200.0,16586,5.51,13.55,6.77,30,2.66,2.06,4.0,30
21600.0,22200.0,16587,14.36,5.44,2.72,43,1.65,5.86,0.0,44
21600.0,22200.0,16588,5.81,7.61,3.8,23,2.22,14.58,170.0,25
21600.0,22200.0,16589,15.93,7.57,3.79,70,2.34,11.72,0.0,69
21600.0,22200.0,1659,17.01,7.88,7.88,75,4.02,13.89,6.0,83
21600.0,22200.0,16590,13.48,1.31,1.31,10,0.91,13.98,0.0,11
21600.0,22200.0,16591,18.22,4.15,2.08,44,1.09,9.07,0.0,44
21600.0,22200.0,16592,4.54,26.03,26.03,65,15.19,31.76,816.0,70
21600.0,22200.0,16593,16.06,3.21,1.61,30,0.85,10.26,0.0,30
21600.0,22200.0,16594,16.72,2.65,1.33,25,0.73,5.45,0.0,25
21600.0,22200.0,16595,5.11,9.4,4.7,27,3.27,19.87,301.0,27
21600.0,22200.0,16596,15.9,5.03,2.52,33,0.95,0.82,0.0,34
21600.0,22200.0,16597,16.04,3.21,1.61,25,0.77,1.55,0.0,25
21600.0,22200.0,16598,13.38,2.66,2.66,12,0.94,0.71,0.0,13
21600.0,22200.0,16599,14.52,9.09,4.55,74,2.39,5.76,0.0,74
21600.0,22200.0,166,31.16,0.94,0.47,17,0.23,4.36,0.0,17
21600.0,22200.0,1660,9.89,13.89,13.89,73,6.56,4.65,40.0,75
21600.0,22200.0,16600,2.3,66.08,33.04,74,16.21,12.74,683.0,75
21600.0,22200.0,16601,11.13,4.71,2.36,27,1.29,8.16,52.0,30
21600.0,22200.0,16602,16.31,2.95,1.48,25,0.8,2.89,0.0,26
21600.0,22200.0,16603,17.9,2.53,1.27,25,0.63,16.11,0.0,26
21600.0,22200.0,16604,18.14,2.65,2.65,27,1.62,5.4,0.0,27
21600.0,22200.0,16605,15.1,1.31,1.31,11,0.78,5.15,0.0,11
21600.0,22200.0,16606,,,,0,,,,0
21600.0,22200.0,16607,10.98,11.83,5.91,74,3.47,14.82,254.0,76
21600.0,22200.0,16608,9.95,12.21,12.21,67,6.34,7.3,3.0,69
21600.0,22200.0,16609,16.81,8.14,4.07,75,2.1,3.51,0.0,75
21600.0,22200.0,1661,20.82,3.67,1.22,44,0.64,10.51,0.0,46
21600.0,22200.0,16610,16.84,2.67,1.33,25,0.67,4.12,0.0,25
21600.0,22200.0,16611,18.29,2.35,1.18,24,0.56,3.66,0.0,24
21600.0,22200.0,16612,16.47,20.95,10.48,25,0.69,0.05,0.0,25
21600.0,22200.0,16613,13.25,6.72,3.36,25,0.84,0.24,0.0,24
21600.0,22200.0,16614,12.8,148.99,74.5,41,1.44,0.01,0.0,40
21600.0,22200.0,16615,16.35,8.4,4.2,75,2.07,3.39,0.0,75
21600.0,22200.0,16616,16.25,6.33,3.17,57,1.86,4.74,0.0,57
21600.0,22200.0,16617,17.98,2.67,2.67,27,1.65,5.59,0.0,27
21600.0,22200.0,16618,15.23,7.58,7.58,63,3.96,4.33,0.0,63
21600.0,22200.0,16619,16.11,2.87,1.44,25,0.7,3.03,0.0,25
21600.0,22200.0,1662,16.33,0.33,0.16,3,0.08,4.04,0.0,3
21600.0,22200.0,16620,16.71,7.59,3.8,71,1.93,4.56,0.0,71
21600.0,22200.0,16621,17.32,2.48,1.24,24,0.59,4.08,0.0,24
21600.0,22200.0,16622,15.26,6.58,3.29,23,0.64,0.17,0.0,22
21600.0,22200.0,16623,12.1,6.44,3.22,39,2.21,31.63,267.0,48
21600.0,22200.0,16624,9.94,8.92,4.46,51,2.31,20.97,317.0,52
21600.0,22200.0,16625,14.76,7.0,3.5,57,2.12,6.26,0.0,58
21600.0,22200.0,16626,13.73,1.49,1.49,11,0.83,12.26,0.0,12
21600.0,22200.0,16627,16.19,6.12,6.12,57,3.48,13.51,0.0,59
21600.0,22200.0,16628,16.59,2.65,1.32,24,0.67,4.62,0.0,25
21600.0,22200.0,16629,16.53,2.79,2.79,26,1.76,6.28,0.0,26
21600.0,22200.0,1663,4.58,6.67,3.34,17,1.64,14.56,144.0,16
21600.0,22200.0,16630,17.6,3.88,1.94,40,1.01,12.31,0.0,39
21600.0,22200.0,16631,16.93,3.35,1.67,24,0.64,0.78,0.0,24
21600.0,22200.0,16632,14.91,6.28,6.28,51,3.18,5.24,0.0,53
21600.0,22200.0,16633,17.55,2.13,1.06,21,0.51,4.34,0.0,21
21600.0,22200.0,16634,14.87,8.11,4.05,69,2.15,11.48,0.0,73
21600.0,22200.0,16635,3.53,266.67,133.33,22,2.72,0.01,21.0,21
21600.0,22200.0,16636,8.19,10.9,10.9,48,5.07,5.84,6.0,48
21600.0,22200.0,16637,16.51,2.69,1.34,24,0.66,3.06,0.0,24
21600.0,22200.0,16638,17.29,3.41,1.71,34,0.98,7.69,0.0,34
21600.0,22200.0,16639,1.82,7.68,3.84,8,1.9,57.91,386.0,8
21600.0,22200.0,1664,13.24,5.25,2.62,13,0.51,0.21,0.0,13
21600.0,22200.0,16640,15.78,2.36,1.18,21,0.57,5.1,0.0,21
21600.0,22200.0,16641,7.2,14.74,7.37,52,5.33,32.42,783.0,66
21600.0,22200.0,16642,16.58,2.43,1.21,23,0.63,6.66,0.0,23
21600.0,22200.0,16643,2.35,29.42,14.71,36,7.22,16.28,358.0,35
21600.0,22200.0,16644,15.62,73.49,36.75,23,0.68,0.01,0.0,23
21600.0,22200.0,16645,18.26,1.97,1.97,20,1.25,11.55,0.0,21
21600.0,22200.0,16646,,,,0,,,,0
21600.0,22200.0,16647,16.8,0.85,0.85,8,0.42,26.89,0.0,9
21600.0,22200.0,16648,15.16,1.24,1.24,11,0.73,16.78,0.0,10
21600.0,22200.0,16649,14.91,3.71,3.71,32,1.77,8.48,0.0,31
21600.0,22200.0,1665,13.08,2.5,1.25,16,0.56,1.5,0.0,13
21600.0,22200.0,16650,16.99,1.91,0.95,18,0.45,5.91,0.0,19
21600.0,22200.0,16651,18.41,0.57,0.28,6,0.14,6.04,0.0,6
21600.0,22200.0,16652,,,,0,,,,0
21600.0,22200.0,16653,13.59,2.89,1.44,22,0.76,5.85,0.0,22
21600.0,22200.0,16654,14.28,8.27,4.13,65,2.75,8.56,10.0,68
21600.0,22200.0,16655,18.3,0.57,0.29,6,0.14,5.87,0.0,6
21600.0,22200.0,16656,13.79,2.35,2.35,18,1.4,15.35,4.0,18
21600.0,22200.0,16657,16.43,6.52,3.26,41,1.37,0.71,0.0,40
21600.0,22200.0,16658,17.97,1.82,0.91,18,0.43,4.82,0.0,19
21600.0,22200.0,16659,5.87,3.6,1.8,12,0.88,15.15,96.0,12
21600.0,22200.0,1666,17.86,0.77,0.77,8,0.37,8.3,0.0,8
21600.0,22200.0,16660,13.77,6.07,3.04,43,2.13,2.32,15.0,42
21600.0,22200.0,16661,16.45,1.05,1.05,10,0.52,8.89,0.0,9
21600.0,22200.0,16662,16.85,1.75,1.75,17,1.06,9.77,0.0,17
21600.0,22200.0,16663,17.48,1.01,0.51,10,0.25,4.96,0.0,10
21600.0,22200.0,16664,14.09,3.17,1.59,25,0.89,22.39,80.0,29
21600.0,22200.0,16665,,,,0,,,,0
21600.0,22200.0,16666,18.0,1.94,0.97,19,0.46,5.01,0.0,19
21600.0,22200.0,16667,16.0,1.21,0.6,11,0.29,5.24,0.0,10
21600.0,22200.0,16668,19.24,2.69,1.34,28,0.67,2.53,0.0,27
21600.0,22200.0,16669,4.8,6.3,6.3,17,4.67,23.74,194.0,17
21600.0,22200.0,1667,8.65,2.01,2.01,8,0.73,1.78,10.0,8
21600.0,22200.0,16670,16.56,4.62,2.31,43,1.41,5.83,0.0,43
21600.0,22200.0,16671,4.97,7.38,3.69,17,2.41,33.62,449.0,22
21600.0,22200.0,16672,16.33,1.05,0.52,9,0.24,2.34,0.0,9
21600.0,22200.0,16673,16.82,1.78,1.78,17,1.08,11.01,0.0,17
21600.0,22200.0,16674,,,,0,,,,0
21600.0,22200.0,16675,16.18,0.88,0.44,8,0.22,5.11,0.0,8
21600.0,22200.0,16676,12.75,1.05,0.53,7,0.23,2.73,0.0,7
21600.0,22200.0,16677,17.76,1.98,0.99,19,0.46,4.08,0.0,21
21600.0,22200.0,16678,16.85,5.74,2.87,54,1.44,7.51,0.0,58
21600.0,22200.0,16679,2.39,11.88,5.94,14,2.85,14.86,152.0,15
21600.0,22200.0,1668,2.98,7.92,7.92,13,3.86,19.59,177.0,13
21600.0,22200.0,16680,18.35,3.38,1.69,36,1.25,10.99,0.0,34
21600.0,22200.0,16681,14.12,2.1,2.1,17,1.59,11.55,0.0,17
21600.0,22200.0,16682,16.63,2.44,1.22,23,0.76,5.77,0.0,22
21600.0,22200.0,16683,17.22,1.44,0.72,14,0.34,4.36,0.0,14
21600.0,22200.0,16684,16.73,6.57,3.28,59,1.56,3.38,0.0,62
21600.0,22200.0,16685,8.99,4.19,2.09,18,1.17,2.7,0.0,16
21600.0,22200.0,16686,15.63,1.62,0.81,14,0.37,3.91,0.0,14
21600.0,22200.0,16687,14.22,16.6,8.3,123,4.68,15.46,94.0,144
21600.0,22200.0,16688,17.66,2.09,1.04,21,0.5,5.23,0.0,21
21600.0,22200.0,16689,12.66,21.34,10.67,145,5.6,3.94,0.0,145
21600.0,22200.0,1669,12.35,2.02,2.02,14,0.89,4.47,1.0,12
21600.0,22200.0,16690,16.36,6.09,3.04,56,2.04,10.34,0.0,59
21600.0,22200.0,16691,13.26,1.5,0.75,11,0.34,5.35,0.0,12
21600.0,22200.0,16692,8.08,2.86,1.43,10,0.85,3.15,0.0,11
21600.0,22200.0,16693,15.83,2.51,1.26,22,0.73,4.51,0.0,22
21600.0,22200.0,16694,15.29,4.97,2.48,44,1.55,11.47,0.0,41
21600.0,22200.0,16695,13.96,5.28,5.28,34,2.47,1.45,0.0,33
21600.0,22200.0,16696,17.45,1.26,0.63,12,0.38,10.03,0.0,13
21600.0,22200.0,16697,12.95,9.82,4.91,66,2.99,3.65,11.0,68
21600.0,22200.0,16698,18.86,2.93,1.46,28,0.88,17.21,0.0,36
21600.0,22200.0,16699,18.87,2.66,2.66,27,1.58,3.09,0.0,27
21600.0,22200.0,167,26.55,2.51,0.63,38,0.36,6.24,0.0,38
21600.0,22200.0,1670,19.71,3.54,1.77,40,0.84,5.34,0.0,40
21600.0,22200.0,16700,8.62,9.81,4.9,45,3.85,13.26,140.0,49
21600.0,22200.0,16701,3.36,14.5,7.25,22,4.13,41.18,841.0,28
21600.0,22200.0,16702,18.88,4.55,2.28,47,1.49,3.94,0.0,47
21600.0,22200.0,16703,16.51,2.88,1.44,19,0.53,0.66,0.0,19
21600.0,22200.0,16704,14.54,1.16,0.58,9,0.43,4.4,0.0,9
21600.0,22200.0,16705,15.33,4.37,2.19,36,1.31,4.81,0.0,37
21600.0,22200.0,16706,18.51,2.43,2.43,25,1.6,7.58,0.0,26
21600.0,22200.0,16707,15.57,1.31,0.65,12,0.32,17.47,0.0,11
21600.0,22200.0,16708,20.2,1.3,0.65,15,0.35,5.99,0.0,15
21600.0,22200.0,16709,16.05,2.27,1.14,21,0.62,7.91,0.0,21
21600.0,22200.0,1671,21.8,1.67,0.84,21,0.4,5.34,0.0,20
21600.0,22200.0,16710,8.86,6.21,3.11,31,2.06,23.43,257.0,32
21600.0,22200.0,16711,14.86,1.3,0.65,11,0.31,6.19,0.0,11
21600.0,22200.0,16712,8.58,26.77,13.38,133,7.77,40.32,1446.0,137
21600.0,22200.0,16713,19.89,1.05,0.53,12,0.29,6.69,0.0,12
21600.0,22200.0,16714,18.48,2.02,2.02,21,1.25,5.34,0.0,20
21600.0,22200.0,16715,18.95,1.14,0.57,12,0.31,3.41,0.0,11
21600.0,22200.0,16716,16.21,6.96,3.48,64,1.8,5.75,0.0,64
21600.0,22200.0,16717,17.14,3.43,1.72,32,1.1,4.16,0.0,33
21600.0,22200.0,16718,18.38,1.72,1.72,18,1.11,6.7,0.0,17
21600.0,22200.0,16719,15.97,2.4,1.2,22,0.57,7.03,0.0,22
21600.0,22200.0,1672,16.7,2.05,1.02,19,0.47,3.58,0.0,19
21600.0,22200.0,16720,1.29,44.13,22.07,27,11.53,42.92,1057.0,32
21600.0,22200.0,16721,19.5,1.49,1.49,13,0.87,1.16,0.0,13
21600.0,22200.0,16722,17.22,4.22,2.11,32,1.1,1.15,0.0,32
21600.0,22200.0,16723,20.59,0.77,0.38,9,0.18,4.83,0.0,9
21600.0,22200.0,16724,14.44,0.12,0.12,1,0.06,5.88,0.0,1
21600.0,22200.0,16725,4.47,14.53,7.27,31,4.58,52.2,1215.0,41
21600.0,22200.0,16726,15.29,7.38,3.69,61,1.73,3.13,0.0,61
21600.0,22200.0,16727,20.74,0.76,0.38,9,0.18,5.46,0.0,9
21600.0,22200.0,16728,16.86,3.55,1.78,35,1.33,21.51,2.0,33
21600.0,22200.0,16729,13.11,18.63,9.32,137,5.7,12.13,0.0,145
21600.0,22200.0,1673,17.71,4.32,1.44,43,0.75,7.66,25.0,44
21600.0,22200.0,16730,16.43,2.32,1.16,22,0.69,8.12,0.0,22
21600.0,22200.0,16731,2.27,45.99,23.0,53,13.67,26.12,1211.0,61
21600.0,22200.0,16732,16.61,4.26,2.13,39,1.24,5.09,0.0,40
21600.0,22200.0,16733,12.3,6.36,3.18,32,1.7,1.08,7.0,30
21600.0,22200.0,16734,16.8,4.28,2.14,37,1.1,2.52,0.0,38
21600.0,22200.0,16735,9.31,11.02,5.51,56,2.76,6.81,150.0,56
21600.0,22200.0,16736,17.81,3.37,1.69,32,1.15,5.04,0.0,33
21600.0,22200.0,16737,17.56,3.81,1.91,33,1.22,2.43,2.0,34
21600.0,22200.0,16738,2.83,20.12,20.12,31,9.98,34.64,770.0,32
21600.0,22200.0,16739,13.79,2.99,1.5,22,0.83,8.16,10.0,25
21600.0,22200.0,1674,11.49,6.13,2.04,39,1.29,15.53,241.0,41
21600.0,22200.0,16740,11.51,6.06,3.03,36,1.65,3.93,0.0,37
21600.0,22200.0,16741,2.68,42.82,21.41,54,13.35,37.17,1793.0,75
21600.0,22200.0,16742,12.42,2.83,1.42,19,0.69,18.95,85.0,21
21600.0,22200.0,16743,18.25,3.46,1.73,36,1.28,8.18,0.0,36
21600.0,22200.0,16744,15.74,150.14,75.07,37,1.46,0.01,0.0,37
21600.0,22200.0,16745,16.49,15.05,7.53,138,4.45,5.33,0.0,139
21600.0,22200.0,16746,7.02,20.45,10.23,75,5.78,12.96,491.0,84
21600.0,22200.0,16747,15.35,5.69,2.84,50,1.43,7.26,0.0,50
21600.0,22200.0,16748,16.9,14.75,7.38,133,4.26,3.07,0.0,133
21600.0,22200.0,16749,17.74,3.72,1.86,37,1.35,6.33,0.0,37
21600.0,22200.0,1675,11.15,11.22,3.74,44,1.16,0.68,14.0,44
21600.0,22200.0,16750,16.83,9.16,4.58,69,1.92,1.0,0.0,70
21600.0,22200.0,16751,4.02,23.98,11.99,50,6.0,17.7,514.0,55
21600.0,22200.0,16752,16.69,3.11,3.11,29,1.67,4.66,0.0,28
21600.0,22200.0,16753,14.72,15.67,7.84,128,4.95,6.91,0.0,134
21600.0,22200.0,16754,13.07,7.95,3.98,57,1.93,5.77,0.0,59
21600.0,22200.0,16755,17.25,0.99,0.99,10,0.71,15.7,0.0,10
