trip_id,id,type,busStop,lane,pos,parking,started,ended,delay,arrivalDelay,initialPersons,loadedPersons,unloadedPersons,initialContainers,loadedContainers,unloadedContainers,vid,start_time,gtfs_start_time,gtfs_end_time,first_stop_id,last_stop_id,route_id,block_id,block_name,start_diff
205520020,144,Gillig_102,413,394075884#0_0,100.14,0,35178.0,35179.00,18.00,18.00,0,0,0,0,0,0,144,20220111 09:47,35160,35820,413,400,14,1402,1401,18.0
205734020,138,Gillig_102,145,-861020835#3_0,130.93,0,35327.0,35328.00,527.00,527.00,7,0,0,0,0,0,138,20220111 09:42,34800,36600,145,1423,16,7102,902,527.0
205361020,140,Gillig_102,400,173777776#0_0,187.23,0,35385.0,35401.00,0.00,-15.00,1,0,0,0,0,0,140,20220111 09:52,35400,36000,400,413,14,1602,1403,15.0
205248020,135,Gillig_102,354,19509210_0,249.61,0,35390.0,35401.00,0.00,-10.00,4,0,0,0,0,0,135,20220111 10:03,36360,38700,354,1710,13,1302,1351,970.0
205076020,145,Gillig_107,288,-862060574#0_0,122.10,0,35431.0,35433.00,332.00,331.00,4,2,2,0,0,0,145,20220111 09:43,35100,36900,288,1351,10A,902,106,331.0
204911020,147,Gillig_101,1351,862527355#0_0,129.33,0,35462.0,35463.00,62.00,62.00,31,1,0,0,0,0,147,20220111 09:48,35400,37200,1351,95,1,102,101,62.0
205506020,143,Gillig_102,413,394075884#0_0,100.16,0,35600.0,35601.00,20.00,20.00,0,1,0,0,0,0,143,20220111 09:55,35580,36240,413,400,14,1502,1402,20.0
204942020,506,Gillig_105,95,861011637#0_0,92.76,0,35717.0,35718.00,17.00,17.00,6,1,0,0,0,0,506,20220111 09:55,35700,37800,95,145,1,602,103,17.0
206032020,126,Gillig_103,779,45468247#10_0,105.01,0,35728.0,35729.00,28.00,28.00,5,0,0,0,0,0,126,20220111 09:50,35700,37200,779,12,28,3402,2801,28.0
205388020,144,Gillig_102,400,173777776#0_0,187.24,0,35804.0,35821.00,0.00,-16.00,1,0,1,0,0,0,144,20220111 09:53,35820,36420,400,413,14,1402,1401,16.0
205490020,140,Gillig_102,413,394075884#0_0,100.15,0,36019.0,36024.00,23.00,19.00,1,9,1,0,0,0,140,20220111 10:02,36000,36660,413,400,14,1602,1403,19.0
206951020,703,Gillig_108,1566,45271084_0,126.94,0,36032.0,36033.00,32.00,32.00,0,0,0,0,0,0,703,20220111 10:01,36000,36900,1566,1874,33,3902,3302,32.0
206062020,727,Gillig_108,1565,-215313365#1_0,126.43,0,36046.0,36047.00,46.00,46.00,6,0,0,0,0,0,727,20220111 09:57,36000,36900,1565,730,2A,3202,201,46.0
206297020,120,Gillig_103,1351,862527355#0_0,129.33,0,36076.0,36077.00,76.00,76.00,35,0,0,0,0,0,120,20220111 10:01,36000,39600,1351,1876,4,4802,401,76.0
205374020,143,Gillig_102,400,173777776#0_0,187.24,0,36225.0,36241.00,0.00,-15.00,3,0,0,0,0,0,143,20220111 10:02,36240,36840,400,413,14,1502,1402,15.0
205666020,728,Gillig_108,454,862116449#1_0,42.68,0,36301.0,36302.00,1.00,1.00,0,0,0,0,0,0,728,20220111 10:08,36300,37800,454,143,15A,1902,1501,1.0
206341020,501,Gillig_106,1883,785729520#20_0,1.95,0,36305.0,36306.00,305.00,305.00,5,0,0,0,0,0,501,20220111 09:56,36000,39600,1883,1351,4,5002,403,305.0
205519020,144,Gillig_102,413,394075884#0_0,100.14,0,36438.0,36439.00,18.00,18.00,1,0,1,0,0,0,144,20220111 10:08,36420,37080,413,400,14,1402,1401,18.0
206773020,111,Gillig_103,1555,862070076#0_0,133.26,0,36563.0,36570.00,269.00,263.00,35,0,13,0,0,0,111,20220111 10:11,36300,38100,1555,1710,9,7202,903,263.0
205186020,129,Gillig_103,217,862060574#0_0,122.10,0,36622.0,36623.00,22.00,22.00,35,0,0,0,0,0,129,20220111 10:14,36600,38700,217,1351,10G,802,105,22.0
205907020,124,Gillig_103,166,-862116439#2_0,128.72,0,36634.0,36635.00,2434.00,2434.00,22,1,0,0,0,0,124,20220111 10:03,36300,37200,166,756,21,3702,302,334.0
205924020,124,Gillig_103,166,-862116439#2_0,128.72,0,36634.0,36635.00,2434.00,2434.00,22,1,0,0,0,0,124,20220111 09:31,34200,35100,166,756,21,3702,302,2434.0
205360020,140,Gillig_102,400,173777776#0_0,187.25,0,36644.0,36661.00,0.00,-16.00,1,0,0,0,0,0,140,20220111 10:09,36660,37260,400,413,14,1602,1403,16.0
205497020,143,Gillig_102,413,394075884#0_0,100.14,0,36860.0,36861.00,20.00,20.00,0,1,0,0,0,0,143,20220111 10:16,36840,37500,413,400,14,1502,1402,20.0
204910020,145,Gillig_107,1351,861011659_0,111.31,0,36881.0,36901.00,0.00,-19.00,2,0,0,0,0,0,145,20220111 10:10,36900,38700,1351,95,1,902,106,19.0
206084020,727,Gillig_108,730,-861020846#6_0,85.48,0,36919.0,36920.00,19.00,19.00,5,0,0,0,0,0,727,20220111 10:16,36900,37800,730,1565,2A,3202,201,19.0
205387020,144,Gillig_102,400,173777776#0_0,187.22,0,37062.0,37081.00,0.00,-18.00,0,0,0,0,0,0,144,20220111 10:25,37080,37680,400,413,14,1402,1401,18.0
205758020,138,Gillig_102,509,862393022#0_0,101.17,0,37204.0,37205.00,604.00,604.00,7,0,1,0,0,0,138,20220111 10:10,36600,38400,509,1555,16,7102,902,604.0
204957020,147,Gillig_101,95,861011637#0_0,92.76,0,37221.0,37222.00,21.00,21.00,29,0,0,0,0,0,147,20220111 10:15,37200,39300,95,145,1,102,101,21.0
206021020,126,Gillig_103,12,862070076#0_0,133.28,0,37223.0,37227.00,26.00,23.00,9,4,4,0,0,0,126,20220111 10:17,37200,38700,12,779,28,3402,2801,23.0
206771020,136,Gillig_102,1555,862070076#0_0,133.27,0,37252.0,37255.00,4781.00,4779.00,10,6,0,0,0,0,136,20220111 11:26,41100,42900,1555,1710,9,7402,905,3848.0
206877020,703,Gillig_108,1874,-862426393#4_0,240.94,0,37263.0,37264.00,63.00,63.00,0,0,0,0,0,0,703,20220111 10:15,37200,38100,1874,1565,DTS,3902,3302,63.0
205489020,140,Gillig_102,413,394075884#0_0,100.15,0,37279.0,37280.00,19.00,19.00,1,1,1,0,0,0,140,20220111 10:22,37260,37920,413,400,14,1602,1403,19.0
205946020,124,Gillig_103,756,19511224#1_0,330.99,0,37438.0,37439.00,2338.00,2338.00,23,0,0,0,0,0,124,20220111 09:50,35100,36180,756,1351,21,3702,302,2338.0
205929020,124,Gillig_103,756,19511224#1_0,330.99,0,37438.0,37439.00,2338.00,2338.00,23,0,0,0,0,0,124,20220111 10:21,37200,38280,756,1351,21,3702,302,238.0
205367020,143,Gillig_102,400,173777776#0_0,187.25,0,37483.0,37501.00,0.00,-17.00,2,0,0,0,0,0,143,20220111 10:26,37500,38100,400,413,14,1502,1402,17.0
205518020,144,Gillig_102,413,394075884#0_0,100.13,0,37700.0,37703.00,22.00,20.00,4,2,4,0,0,0,144,20220111 10:36,37680,38340,413,400,14,1402,1401,20.0
205650020,728,Gillig_108,143,-861020835#4_0,108.57,0,37824.0,37825.00,24.00,24.00,0,0,0,0,0,0,728,20220111 10:47,37800,39300,143,454,15A,1902,1501,24.0
206061020,727,Gillig_108,1565,-215313365#1_0,126.44,0,37833.0,37834.00,33.00,33.00,5,0,0,0,0,0,727,20220111 10:30,37800,38700,1565,730,2A,3202,201,33.0
205057020,506,Gillig_105,145,-861020835#3_0,130.93,0,37837.0,37838.00,37.00,37.00,26,1,0,0,0,0,506,20220111 10:31,37800,39600,145,217,10A,602,103,37.0
205359020,140,Gillig_102,400,173777776#0_0,187.25,0,37904.0,37921.00,0.00,-16.00,1,0,0,0,0,0,140,20220111 10:35,37920,38520,400,413,14,1602,1403,16.0
205505020,143,Gillig_102,413,394075884#0_0,100.16,0,38118.0,38119.00,18.00,18.00,0,0,0,0,0,0,143,20220111 10:38,38100,38760,413,400,14,1502,1402,18.0
206954020,703,Gillig_108,1566,45271084_0,126.91,0,38132.0,38133.00,32.00,32.00,0,0,0,0,0,0,703,20220111 10:33,38100,39000,1566,1874,33,3902,3302,32.0
205386020,144,Gillig_102,400,173777776#0_0,187.22,0,38323.0,38341.00,0.00,-17.00,0,0,0,0,0,0,144,20220111 10:43,38340,38940,400,413,14,1402,1401,17.0
206791020,111,Gillig_103,1710,9520016_0,78.24,0,38432.0,38433.00,332.00,332.00,10,0,0,0,0,0,111,20220111 10:37,38100,39900,1710,145,9,7202,903,332.0
205488020,140,Gillig_102,413,394075884#0_0,100.15,0,38540.0,38541.00,20.00,20.00,0,1,0,0,0,0,140,20220111 10:49,38520,39180,413,400,14,1602,1403,20.0
205926020,124,Gillig_103,166,-862116439#2_0,128.72,0,38686.0,38688.00,2387.00,2386.00,23,3,0,0,0,0,124,20220111 10:37,38400,39300,166,756,21,3702,302,286.0
206083020,727,Gillig_108,730,-861020846#6_0,85.50,0,38719.0,38720.00,19.00,19.00,8,0,1,0,0,0,727,20220111 10:44,38700,39600,730,1565,2A,3202,201,19.0
204956020,145,Gillig_107,95,861011637#0_0,92.76,0,38719.0,38720.00,19.00,19.00,3,0,0,0,0,0,145,20220111 10:44,38700,40800,95,145,1,902,106,19.0
206038020,126,Gillig_103,779,45468247#10_0,105.01,0,38729.0,38731.00,30.00,29.00,11,0,4,0,0,0,126,20220111 10:40,38700,41400,779,690,28,3402,2801,29.0
205373020,143,Gillig_102,400,173777776#0_0,187.25,0,38743.0,38761.00,0.00,-17.00,1,0,0,0,0,0,143,20220111 10:46,38760,39360,400,413,14,1502,1402,17.0
204909020,129,Gillig_103,1351,862527355#0_0,129.33,0,38747.0,38748.00,47.00,47.00,34,1,0,0,0,0,129,20220111 10:44,38700,40500,1351,95,1,802,105,47.0
205517020,144,Gillig_102,413,394075884#0_0,100.14,0,38958.0,38959.00,18.00,18.00,1,1,1,0,0,0,144,20220111 10:53,38940,39600,413,400,14,1402,1401,18.0
206772020,138,Gillig_102,1555,862070076#0_0,133.28,0,39029.0,39038.00,637.00,629.00,32,1,16,0,0,0,138,20220111 10:51,38700,40500,1555,1710,9,7102,902,329.0
206880020,703,Gillig_108,1874,-862426393#4_0,240.92,0,39033.0,39034.00,33.00,33.00,2,0,0,0,0,0,703,20220111 10:45,39000,39900,1874,1565,DTS,3902,3302,33.0
205358020,140,Gillig_102,400,173777776#0_0,187.22,0,39164.0,39181.00,0.00,-16.00,0,0,0,0,0,0,140,20220111 10:56,39180,39780,400,413,14,1602,1403,16.0
205665020,728,Gillig_108,454,862116449#1_0,42.67,0,39300.0,39301.00,0.00,0.00,1,0,1,0,0,0,728,20220111 11:02,39300,40800,454,143,15A,1902,1501,0.0
205167020,147,Gillig_101,145,-862070077#1_0,215.72,0,39338.0,39355.00,54.00,38.00,20,15,19,0,0,0,147,20220111 10:56,39300,41100,145,288,10G,102,101,38.0
205504020,143,Gillig_102,413,394075884#0_0,100.15,0,39380.0,39385.00,24.00,20.00,3,6,3,0,0,0,143,20220111 10:58,39360,40020,413,400,14,1502,1402,20.0
205948020,124,Gillig_103,756,19511224#1_0,331.00,0,39411.0,39412.00,2211.00,2211.00,21,0,0,0,0,0,124,20220111 11:01,39300,40800,756,690,21,3702,302,111.0
205385020,144,Gillig_102,400,173777776#0_0,187.23,0,39584.0,39601.00,0.00,-16.00,1,0,0,0,0,0,144,20220111 11:00,39600,40200,400,413,14,1402,1401,16.0
205185020,506,Gillig_105,217,862060574#0_0,122.09,0,39619.0,39621.00,20.00,19.00,30,3,1,0,0,0,506,20220111 10:59,39600,42900,217,354,10G,602,103,19.0
206060020,727,Gillig_108,1565,-215313365#1_0,126.42,0,39619.0,39620.00,19.00,19.00,4,1,0,0,0,0,727,20220111 11:02,39600,40500,1565,730,2A,3202,201,19.0
205487020,140,Gillig_102,413,394075884#0_0,100.15,0,39800.0,39801.00,20.00,20.00,0,0,0,0,0,0,140,20220111 11:07,39780,40440,413,400,14,1602,1403,20.0
206296020,501,Gillig_106,1351,862527355#0_0,129.33,0,39856.0,39857.00,256.00,256.00,35,0,0,0,0,0,501,20220111 11:02,39600,43200,1351,1876,4,5002,403,256.0
206957020,703,Gillig_108,1566,45271084_0,126.94,0,39931.0,39932.00,31.00,31.00,0,0,0,0,0,0,703,20220111 11:05,39900,40800,1566,1874,33,3902,3302,31.0
205732020,111,Gillig_103,145,-861020835#3_0,130.94,0,39940.0,39941.00,40.00,40.00,18,1,0,0,0,0,111,20220111 11:04,39900,42000,145,1423,16,7202,903,40.0
205372020,143,Gillig_102,400,173777776#0_0,187.24,0,40004.0,40021.00,0.00,-16.00,0,0,0,0,0,0,143,20220111 11:07,40020,40620,400,413,14,1502,1402,16.0
205516020,144,Gillig_102,413,394075884#0_0,100.15,0,40218.0,40219.00,18.00,18.00,0,0,0,0,0,0,144,20220111 11:09,40200,40860,413,400,14,1402,1401,18.0
205357020,140,Gillig_102,400,173777776#0_0,187.24,0,40425.0,40441.00,0.00,-15.00,1,1,0,0,0,0,140,20220111 11:13,40440,41040,400,413,14,1602,1403,15.0
206082020,727,Gillig_108,730,-861020846#6_0,85.50,0,40517.0,40518.00,17.00,17.00,5,0,0,0,0,0,727,20220111 11:14,40500,41400,730,1565,2A,3202,201,17.0
204955020,129,Gillig_103,95,861011637#0_0,92.77,0,40518.0,40519.00,18.00,18.00,19,1,0,0,0,0,129,20220111 11:10,40500,43200,95,690,1,802,105,18.0
205503020,143,Gillig_102,413,394075884#0_0,100.15,0,40638.0,40641.00,20.00,18.00,2,3,2,0,0,0,143,20220111 11:19,40620,41280,413,400,14,1502,1402,18.0
205649020,728,Gillig_108,143,-861020835#4_0,108.57,0,40826.0,40827.00,26.00,26.00,1,0,1,0,0,0,728,20220111 11:29,40800,42300,143,454,15A,1902,1501,26.0
206883020,703,Gillig_108,1874,-862426393#4_0,240.95,0,40833.0,40834.00,33.00,33.00,1,0,0,0,0,0,703,20220111 11:15,40800,41700,1874,1565,DTS,3902,3302,33.0
205056020,145,Gillig_107,145,-861020835#3_0,130.93,0,40841.0,40842.00,41.00,41.00,8,1,0,0,0,0,145,20220111 11:21,40800,42600,145,217,10A,902,106,41.0
205384020,144,Gillig_102,400,173777776#0_0,187.23,0,40843.0,40861.00,0.00,-17.00,0,0,0,0,0,0,144,20220111 11:16,40860,41460,400,413,14,1402,1401,17.0
205486020,140,Gillig_102,413,394075884#0_0,100.16,0,41060.0,41061.00,20.00,20.00,0,0,0,0,0,0,140,20220111 11:25,41040,41700,413,400,14,1602,1403,20.0
206282020,752,Gillig_108,354,-19509210_0,249.72,0,41166.0,41167.00,3906.00,3906.00,0,1,0,0,0,0,752,20220111 10:15,37260,41400,354,1876,4,8102,955,3906.0
205921020,113,Gillig_103,354,-19509210_0,249.71,0,41177.0,48061.00,0.00,-6883.00,2,7,0,0,0,0,113,20220111 13:23,48060,49500,354,756,21,6502,460,6883.0
205074020,147,Gillig_101,288,-862060574#0_0,122.11,0,41212.0,41215.00,114.00,112.00,19,1,4,0,0,0,147,20220111 11:22,41100,42900,288,1351,10A,102,101,112.0
205371020,143,Gillig_102,400,173777776#0_0,187.24,0,41266.0,41281.00,0.00,-14.00,1,0,0,0,0,0,143,20220111 11:26,41280,41880,400,413,14,1502,1402,14.0
206790020,138,Gillig_102,1710,9520016_0,78.23,0,41368.0,41369.00,868.00,868.00,4,0,0,0,0,0,138,20220111 11:28,40500,42300,1710,145,9,7102,902,868.0
206059020,727,Gillig_108,1565,-862426388#2_0,82.49,0,41416.0,41417.00,16.00,16.00,4,0,0,0,0,0,727,20220111 11:29,41400,42300,1565,730,2A,3202,201,16.0
205515020,144,Gillig_102,413,394075884#0_0,100.16,0,41479.0,41480.00,19.00,19.00,0,0,0,0,0,0,144,20220111 11:32,41460,42120,413,400,14,1402,1401,19.0
205356020,140,Gillig_102,400,173777776#0_0,187.24,0,41686.0,41701.00,0.00,-14.00,0,1,0,0,0,0,140,20220111 11:33,41700,42300,400,413,14,1602,1403,14.0
206960020,703,Gillig_108,1566,45271084_0,126.95,0,41731.0,41732.00,31.00,31.00,0,0,0,0,0,0,703,20220111 11:34,41700,42600,1566,1874,33,3902,3302,31.0
205502020,143,Gillig_102,413,394075884#0_0,100.15,0,41898.0,41900.00,19.00,18.00,2,1,2,0,0,0,143,20220111 11:39,41880,42540,413,400,14,1502,1402,18.0
205756020,111,Gillig_103,509,862393022#0_0,101.17,0,42031.0,42032.00,31.00,31.00,3,0,0,0,0,0,111,20220111 11:35,42000,44100,509,1555,16,7202,903,31.0
205383020,144,Gillig_102,400,173777776#0_0,187.23,0,42104.0,42121.00,0.00,-16.00,0,0,0,0,0,0,144,20220111 11:41,42120,42720,400,413,14,1402,1401,16.0
205664020,728,Gillig_108,454,862116449#1_0,42.67,0,42300.0,42301.00,0.00,0.00,0,0,0,0,0,0,728,20220111 11:46,42300,43800,454,143,15A,1902,1501,0.0
206081020,727,Gillig_108,730,-861020846#6_0,85.50,0,42317.0,42318.00,17.00,17.00,5,0,0,0,0,0,727,20220111 11:47,42300,43200,730,1565,2A,3202,201,17.0
205485020,140,Gillig_102,413,394075884#0_0,100.13,0,42318.0,42319.00,18.00,18.00,0,1,0,0,0,0,140,20220111 11:49,42300,42960,413,400,14,1602,1403,18.0
205370020,143,Gillig_102,400,173777776#0_0,187.22,0,42522.0,42541.00,0.00,-18.00,0,0,0,0,0,0,143,20220111 11:46,42540,43140,400,413,14,1502,1402,18.0
205184020,145,Gillig_107,217,862060574#0_0,122.12,0,42623.0,42625.00,24.00,23.00,18,1,2,0,0,0,145,20220111 11:45,42600,45900,217,354,10G,902,106,23.0
206886020,703,Gillig_108,1874,19492902#3_0,240.74,0,42644.0,42645.00,44.00,44.00,1,1,0,0,0,0,703,20220111 11:46,42600,43500,1874,1565,DTS,3902,3302,44.0
205514020,144,Gillig_102,413,394075884#0_0,100.15,0,42739.0,42740.00,19.00,19.00,1,1,1,0,0,0,144,20220111 11:52,42720,43380,413,400,14,1402,1401,19.0
204954020,119,Gillig_103,95,-861011637#0_0,92.75,0,42800.0,42802.00,8601.00,8600.00,6,1,3,0,0,0,119,20220111 11:30,41700,44700,95,690,1,1002,107,1100.0
205918020,506,Gillig_105,354,19509210_0,249.60,0,42860.0,42901.00,0.00,-40.00,32,0,1,0,0,0,506,20220111 12:20,44760,46200,354,756,21,5702,452,1900.0
205731020,138,Gillig_102,145,-861020835#3_0,130.93,0,42898.0,42899.00,598.00,598.00,15,0,1,0,0,0,138,20220111 11:55,42300,44400,145,1423,16,7102,902,598.0
205355020,140,Gillig_102,400,173777776#0_0,187.25,0,42944.0,42961.00,0.00,-16.00,0,0,0,0,0,0,140,20220111 11:55,42960,43560,400,413,14,1602,1403,16.0
204907020,147,Gillig_101,1351,862527355#0_0,129.30,0,42954.0,42956.00,55.00,54.00,31,0,3,0,0,0,147,20220111 11:55,42900,44700,1351,95,1,102,101,54.0
205501020,143,Gillig_102,413,394075884#0_0,100.14,0,43160.0,43161.00,20.00,20.00,0,0,0,0,0,0,143,20220111 12:01,43140,43800,413,400,14,1502,1402,20.0
206058020,727,Gillig_108,1565,-215313365#1_0,126.41,0,43198.0,43201.00,0.00,-2.00,4,0,0,0,0,0,727,20220111 12:01,43200,44100,1565,730,2A,3202,201,2.0
206339020,501,Gillig_106,1878,785729520#20_0,1.95,0,43244.0,43245.00,44.00,44.00,30,2,0,0,0,0,501,20220111 11:55,43200,48000,1878,690,4,5002,403,44.0
206285020,120,Gillig_103,1351,862527355#0_0,129.32,0,43249.0,43250.00,49.00,49.00,35,0,0,0,0,0,120,20220111 12:04,43200,46800,1351,1876,4,4802,401,49.0
205382020,144,Gillig_102,400,173777776#0_0,187.25,0,43364.0,43381.00,0.00,-16.00,0,0,0,0,0,0,144,20220111 12:06,43380,43980,400,413,14,1402,1401,16.0
205168020,119,Gillig_103,145,-861020835#3_0,130.91,0,43410.0,43412.00,7111.00,7110.00,4,3,0,0,0,0,119,20220111 10:20,36300,38100,145,288,10G,1002,107,7110.0
206963020,703,Gillig_108,1566,45271084_0,126.95,0,43532.0,43533.00,32.00,32.00,0,0,0,0,0,0,703,20220111 12:03,43500,44400,1566,1874,33,3902,3302,32.0
205484020,140,Gillig_102,413,394075884#0_0,100.14,0,43579.0,43581.00,20.00,19.00,2,1,2,0,0,0,140,20220111 12:12,43560,44220,413,400,14,1602,1403,19.0
205369020,143,Gillig_102,400,173777776#0_0,187.24,0,43784.0,43801.00,0.00,-16.00,1,0,1,0,0,0,143,20220111 12:12,43800,44400,400,413,14,1502,1402,16.0
205513020,144,Gillig_102,413,394075884#0_0,100.15,0,43999.0,44000.00,19.00,19.00,0,0,0,0,0,0,144,20220111 12:16,43980,44640,413,400,14,1402,1401,19.0
206080020,727,Gillig_108,730,-861020846#6_0,85.48,0,44119.0,44120.00,19.00,19.00,4,0,0,0,0,0,727,20220111 12:17,44100,45000,730,1565,2A,3202,201,19.0
206770020,111,Gillig_103,1555,862070076#1_0,129.26,0,44123.0,44148.00,47.00,23.00,33,25,25,0,0,0,111,20220111 12:15,44100,45900,1555,1710,9,7202,903,23.0
205354020,140,Gillig_102,400,173777776#0_0,187.25,0,44205.0,44221.00,0.00,-15.00,0,0,0,0,0,0,140,20220111 12:20,44220,44820,400,413,14,1602,1403,15.0
205500020,143,Gillig_102,413,394075884#0_0,100.16,0,44419.0,44420.00,19.00,19.00,0,1,0,0,0,0,143,20220111 12:24,44400,45060,413,400,14,1502,1402,19.0
206889020,703,Gillig_108,1874,-862426393#4_0,240.95,0,44434.0,44435.00,34.00,34.00,0,1,0,0,0,0,703,20220111 12:20,44400,45300,1874,1565,DTS,3902,3302,34.0
205381020,144,Gillig_102,400,173777776#0_0,187.23,0,44623.0,44641.00,0.00,-17.00,0,0,0,0,0,0,144,20220111 12:22,44640,45240,400,413,14,1402,1401,17.0
204952020,147,Gillig_101,95,861011637#0_0,92.76,0,44719.0,44720.00,19.00,19.00,17,0,0,0,0,0,147,20220111 12:20,44700,46500,95,145,1,102,101,19.0
205483020,140,Gillig_102,413,394075884#0_0,100.14,0,44841.0,44843.00,22.00,21.00,3,1,3,0,0,0,140,20220111 12:28,44820,45420,413,400,14,1602,1403,21.0
205755020,138,Gillig_102,509,862393022#0_0,101.17,0,44843.0,44844.00,443.00,443.00,6,1,0,0,0,0,138,20220111 12:24,44400,46500,509,1555,16,7102,902,443.0
206057020,727,Gillig_108,1565,-862426388#2_0,82.47,0,45018.0,45019.00,18.00,18.00,6,0,1,0,0,0,727,20220111 12:28,45000,45900,1565,730,2A,3202,201,18.0
205368020,143,Gillig_102,400,173777776#0_0,187.25,0,45044.0,45061.00,0.00,-16.00,0,0,0,0,0,0,143,20220111 12:30,45060,45660,400,413,14,1502,1402,16.0
206324020,752,Gillig_108,1883,785729520#20_0,1.95,0,45130.0,45131.00,3730.00,3730.00,2,1,0,0,0,0,752,20220111 11:28,41400,45000,1883,1351,4,8102,955,3730.0
206336020,752,Gillig_108,1883,785729520#20_0,1.95,0,45130.0,45131.00,3730.00,3730.00,2,1,0,0,0,0,752,20220111 13:25,48600,52200,1883,1351,4,8102,955,3470.0
205512020,144,Gillig_102,413,394075884#0_0,100.15,0,45258.0,45259.00,18.00,18.00,2,0,2,0,0,0,144,20220111 12:34,45240,45840,413,400,14,1402,1401,18.0
206966020,703,Gillig_108,1566,45271084_0,126.95,0,45332.0,45333.00,32.00,32.00,0,0,0,0,0,0,703,20220111 12:33,45300,46200,1566,1874,33,3902,3302,32.0
205075020,119,Gillig_103,288,-862060574#0_0,122.12,0,45407.0,45408.00,7307.00,7307.00,7,1,1,0,0,0,119,20220111 10:33,38100,39900,288,1351,10A,1002,107,7307.0
205328020,140,Gillig_102,400,173777776#0_0,187.24,0,45407.0,45421.00,0.00,-13.00,1,1,1,0,0,0,140,20220111 12:36,45420,46020,400,413,14,1602,1403,13.0
205499020,143,Gillig_102,413,394075884#0_0,100.15,0,45680.0,45681.00,20.00,20.00,0,0,0,0,0,0,143,20220111 12:41,45660,46260,413,400,14,1502,1402,20.0
205353020,144,Gillig_102,400,173777776#0_0,187.22,0,45827.0,45841.00,0.00,-13.00,2,0,0,0,0,0,144,20220111 12:39,45840,46440,400,413,14,1402,1401,13.0
