stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2190,3249,"Volkswagen Dr & Amazon-SS",,35.070558,-85.141164,,,,,,2
2191,3250,"Volkswagen Dr & Volkswagen-SS",,35.075188,-85.130214,,,,,,2
2196,3320,"4th Street & Broad Street OB",,35.052425,-85.310504,,,,,,2
2197,3338,"Eastgate Loop IB 1st stop",,35.008113,-85.211785,,,,,,2
2198,3340,"Brainerd Rd & Belaire Dr",,35.011216,-85.215760,,,,,,2
2213,3332,"Market & M.L. King Jr-1-0",,35.045873,-85.309482,,,,,,2
2217,3264,"Bonny Oaks & Jersey Pike-0",,35.073694,-85.190794,,,,,,2
2219,3364,"Broad & 8th-1",,35.047035,-85.310425,,,,,,2
2220,3369,"Broad & 4th-1",,35.052155,-85.310515,,,,,,2
2221,1144,"3rd @ O'Knob-1",,35.040900,-85.271780,,,,,,2
2222,12,"Stuart & Chamberlain",,35.070374,-85.246341,,,,,,2
2223,1293,"Brainerd Rd & Old Food City-1",,35.017769,-85.238315,,,,,,2
2225,1592,"Dodson & Bragg-1",,35.060680,-85.256500,,,,,,2
2226,1603,"Dodson & Hardy Elementary",,35.062200,-85.255700,,,,,,2
2227,1606,"Dodson & Sherman-1",,35.058600,-85.257640,,,,,,2
2228,2414,"Stuart & Taylor-1",,35.071360,-85.249100,,,,,,2
2229,2416,"Stuart & Wheeler-1",,35.070850,-85.247740,,,,,,2
2231,2638,"Sholar & CARTA",,35.056037,-85.268631,,,,,,2
2232,2900,"3rd & Heavenly Wings-1",,35.044160,-85.280650,,,,,,2
2233,2945,"Highway 58 & Trailwood",,35.085674,-85.193425,,,,,,2
2234,3230,"Highway 58 & Oakwood Dr -1-0",,35.089546,-85.186907,,,,,,2
2235,3242,"Highway 58 & Jersay 1-0",,35.093290,-85.179983,,,,,,2
2236,3251,"Volkswagen Dr & Erlanger-SS",,35.071343,-85.134080,,,,,,2
2237,3252,"Volkswagen Dr & VW",,35.076203,-85.127877,,,,,,2
2238,3267,"Bonny Oaks & Noah Reid-1",,35.074643,-85.170630,,,,,,2
2239,3295,"Volkswagen Dr & Volkswagen NS-1",,35.075224,-85.130214,,,,,,2
2240,3296,"Volkswagen Dr & Erlanger NS-1",,35.071361,-85.134102,,,,,,2
2241,3297,"Volkswagen Dr & Amazon NS-1",,35.070712,-85.141942,,,,,,2
2242,3303,"Discovery Dr & Integrated Dr",,35.076202,-85.151122,,,,,,2
2243,3307,"Hickory Valley Rd & Discovery Dr-1",,35.075998,-85.154817,,,,,,2
2244,3343,"Frazier & North Market",,35.062711,-85.308524,,,,,,2
2245,3350,"Brainerd & United Methodist Church",,35.016055,-85.235500,,,,,,2
2246,3383,"Amnicola & South Creek",,35.096449,-85.240388,,,,,,2
2248,3414,"3rd St & Kelly St-0",,35.039334,-85.268040,,,,,,2
2249,3415,"Dodson Ave & Blackford St-0",,35.040596,-85.266111,,,,,,2
2250,3416,"Dodson Ave & Ramsey St-0",,35.042525,-85.265015,,,,,,2
2251,3417,"Dodson Ave & Citico Ave-0",,35.043940,-85.264346,,,,,,2
2252,3418,"Dodson Ave & Robbins St-0",,35.045139,-85.263929,,,,,,2
2253,3419,"Dodson Ave & Milne St-0",,35.046238,-85.263283,,,,,,2
2254,3420,"Dodson Ave & Windsor St-0",,35.047681,-85.263096,,,,,,2
2255,3421,"Dodson Ave & Wilcox Blvd-0",,35.052557,-85.260761,,,,,,2
2256,3422,"Dodson Ave & Monroe St-0",,35.053143,-85.260432,,,,,,2
2257,3423,"Dodson Ave & Camden St-0",,35.054242,-85.259807,,,,,,2
2258,3424,"Dodson Ave & Ocoee St-0",,35.055414,-85.259182,,,,,,2
2259,3425,"Dodson Ave & Gilbert St-0",,35.057622,-85.257976,,,,,,2
2260,3426,"Dodson Ave & Infantry St-0",,35.060804,-85.256287,,,,,,2
2261,3427,"Hardy Elementary-0",,35.062084,-85.255585,,,,,,2
2262,3428,"Dodson Ave & Cheek St-0",,35.063165,-85.255004,,,,,,2
2263,3429,"Glass St & Crutchfield St-0",,35.063904,-85.253688,,,,,,2
2264,3430,"Glass St & Latta St-0",,35.064562,-85.251692,,,,,,2
2265,3431,"Glass St & Chamberlain St-0",,35.065291,-85.249313,,,,,,2
2266,3432,"Bonny Oaks & Powers Court-0",,35.074409,-85.195552,,,,,,2
2267,3433,"Bonny Oaks & Founders Way-0",,35.073521,-85.188360,,,,,,2
2271,3437,"Bonny Oaks & Noah Reid Rd-0",,35.074409,-85.170893,,,,,,2
2272,3438,"Bonny Oaks & Boriss Dr-0",,35.073690,-85.163899,,,,,,2
2273,3439,"Bonny Oaks & Bonnyshire Dr-0",,35.073311,-85.162660,,,,,,2
2274,3440,"Bonny Oaks & Boriss-1",,35.073780,-85.163361,,,,,,2
2275,3441,"Bonny Oaks & Basswood Dr-1",,35.074785,-85.167910,,,,,,2
2276,3442,"Bonny Oaks & Holiday Hills Dr-1",,35.074732,-85.169434,,,,,,2
2277,3443,"Bonny Oaks & Canyon Dr-1",,35.074385,-85.175718,,,,,,2
2278,3444,"Bonny Oaks & Laguana Dr-1",,35.074252,-85.178601,,,,,,2
2279,3445,"Bonny Oaks & Preservation Dr-1",,35.073976,-85.182669,,,,,,2
2280,3447,"Bonny Oaks & Redlands Dr-1",,35.074761,-85.196111,,,,,,2
2281,3448,"Campbell St & Stuart St-1",,35.069581,-85.243841,,,,,,2
2282,3449,"Campbell St & Glass St-1",,35.067381,-85.243392,,,,,,2
2283,3450,"Glass St & Noah St-1",,35.066525,-85.245903,,,,,,2
2284,3451,"Glass St & Chamberlain St-1",,35.065607,-85.248765,,,,,,2
2285,3452,"Glass St & Taylor St-1",,35.064382,-85.252690,,,,,,2
2286,3453,"Glass St & Crutchfield St-1",,35.064084,-85.253732,,,,,,2
2287,3454,"Dodson Ave & Ocoee St-1",,35.055585,-85.259259,,,,,,2
2288,3455,"Dodson Ave & Camden St-1",,35.054368,-85.259960,,,,,,2
2289,3456,"Dodson Ave & Wilcox Blvd-1",,35.052719,-85.260827,,,,,,2
2290,3457,"Dodson Ave & Wilson St-1",,35.051061,-85.261769,,,,,,2
2291,3458,"Dodson Ave & Laura St-1",,35.050258,-85.262219,,,,,,2
2292,3459,"Dodson Ave & Cooley St-1",,35.049420,-85.262712,,,,,,2
2293,3460,"Dodson Ave & Portland St-1",,35.048654,-85.263151,,,,,,2
2294,3461,"Dodson Ave & Windsor St-1",,35.047789,-85.263250,,,,,,2
2295,3462,"Dodson Ave & Milne St-1",,35.046752,-85.263294,,,,,,2
2296,3463,"Dodson Ave & Rawlings St-1",,35.045869,-85.263688,,,,,,2
2297,3464,"Dodson Ave & Citico Ave-1",,35.044147,-85.264478,,,,,,2
2298,3465,"Dodson Ave & Ramsey St-1",,35.042714,-85.265113,,,,,,2
2299,3466,"Dodson Ave & Blackford St-1",,35.040776,-85.266177,,,,,,2
2300,3467,"Dodson Ave & 3rd St-1",,35.039325,-85.267010,,,,,,2
2301,3468,"3rd St & Kelley St-1",,35.039460,-85.267810,,,,,,2
2306,1521,"Cummings & Broad-1",,35.015428,-85.323602,,,,,,2
2307,1522,"Cummings & 37th1",,35.014788,-85.324544,,,,,,2
2308,1526,"Broad & Tennessee-0",,35.014710,-85.324910,,,,,,2
2309,2372,"St. Elmo & 40th1",,35.008468,-85.328254,,,,,,2
2310,2374,"St. Elmo & 41st1",,35.006550,-85.328610,,,,,,2
2311,2376,"St. Elmo & 42nd1",,35.004720,-85.328780,,,,,,2
2312,2377,"St. Elmo & 43rd-0",,35.003410,-85.329050,,,,,,2
2313,2378,"St. Elmo & 43rd1",,35.003230,-85.328930,,,,,,2
2314,2380,"St. Elmo & 44th1",,35.001730,-85.329080,,,,,,2
2315,2382,"St. Elmo & 45th1",,35.000210,-85.329230,,,,,,2
2316,2384,"St. Elmo & 46th1",,34.998440,-85.329400,,,,,,2
2317,2386,"St. Elmo & 47th1",,34.996520,-85.329630,,,,,,2
2318,2388,"St. Elmo & 48th1",,34.995480,-85.330040,,,,,,2
2319,2390,"St. Elmo & 49th1",,34.994550,-85.330420,,,,,,2
2320,2392,"St. Elmo & 51st1",,34.992350,-85.330910,,,,,,2
2321,2394,"St. Elmo & 53rd1",,34.990900,-85.330970,,,,,,2
2322,2396,"St. Elmo & 54th1",,34.989650,-85.331040,,,,,,2
2323,2398,"St. Elmo & 55th1",,34.988240,-85.331220,,,,,,2
2324,2603,"Market & 6th",,35.048920,-85.309658,,,,,,2
2325,2711,"Market & Courts Bldg",,35.049270,-85.309450,,,,,,2
2326,2757,"Broad & Watson",,35.018240,-85.322050,,,,,,2
2327,2758,"St. Elmo & 40th- 0",,35.008580,-85.328310,,,,,,2
2328,3066,"Broad & 10th Street-0-1",,35.044773,-85.310303,,,,,,2
2329,3083,"Broad & Charger outbound",,35.016078,-85.323142,,,,,,2
2331,3362,"Martin Luther King & Market 0-1",,35.045801,-85.309416,,,,,,2
2332,3500,"Broad & Main-0",,35.037706,-85.311297,,,,,,2
2333,3504,"3rd St & Market St-0",,35.053634,-85.309595,,,,,,2
2339,1873,"Harper & Bell-0",,35.068415,-85.313000,,,,,,2
2340,1874,"Ziegler & May-0",,35.067780,-85.312020,,,,,,2
2341,2802,"Frazier & Woodland",,35.062620,-85.307630,,,,,,2
2342,2805,"Cherokee & Spring",,35.067020,-85.314890,,,,,,2
2343,3153,"Cherokee & Bell-0",,35.068711,-85.316870,,,,,,2
